case_id,grid,motor,direction,pwm,initial_index,q_initial,duration,n_points,first,q_final,trajectory_sum,displacement,abs_stroke_fraction,monotonic,n_reverse_steps,minimum_directed_step,out_of_curve_domain,held_initial
199,globalPerMotor,1,closing,192,10,7339.7,3,21,14381.3333333333,17209,358561.333333333,9869.3,0.540902115532171,1,0,0,0,0
200,globalPerMotor,1,closing,192,11,8252,3,21,15291,17209,359471,8957,0.490902115532171,1,0,0,0,0
201,globalPerMotor,1,closing,192,12,9164.3,3,21,16175.6666666667,17209,360355.666666667,8044.7,0.440902115532171,1,0,0,0,0
202,globalPerMotor,1,closing,192,13,10076.6,3,21,16769.6666666667,17209,360949.666666667,7132.4,0.390902115532171,1,0,0,0,0
203,globalPerMotor,1,closing,192,14,10988.9,3,21,17029,17209,361209,6220.1,0.340902115532171,1,0,0,0,0
204,globalPerMotor,1,closing,192,15,11901.2,3,21,17209,17209,361389,5307.8,0.290902115532171,1,0,0,0,0
205,globalPerMotor,1,closing,192,16,12813.5,3,21,17209,17209,361389,4395.5,0.240902115532171,1,0,0,0,0
206,globalPerMotor,1,closing,192,17,13725.8,3,21,17209,17209,361389,3483.2,0.190902115532171,1,0,0,0,0
207,globalPerMotor,1,closing,192,18,14638.1,3,21,17209,17209,361389,2570.9,0.140902115532171,1,0,0,0,0
208,globalPerMotor,1,closing,192,19,15550.4,3,21,17209,17209,361389,1658.6,0.0909021155321714,1,0,0,0,0
209,globalPerMotor,1,closing,192,20,16462.7,3,21,17209,17209,361389,746.299999999999,0.0409021155321714,1,0,0,0,0
210,globalPerMotor,1,closing,192,21,17375,3,21,17375,17375,364875,0,0,1,0,0,1,1
232,globalPerMotor,1,closing,224,1,-871,3,21,7429.66666666667,17213.8333333333,349405,18084.8333333333,0.991167013774709,1,0,0,0,0
233,globalPerMotor,1,closing,224,2,41.3,3,21,7693.33333333333,17213.8333333333,349917.333333333,17172.5333333333,0.941167013774709,1,0,0,0,0
234,globalPerMotor,1,closing,224,3,953.6,3,21,8692.83333333333,17213.8333333333,351850.333333333,16260.2333333333,0.891167013774709,1,0,0,0,0
235,globalPerMotor,1,closing,224,4,1865.9,3,21,9535.33333333333,17213.8333333333,353418.833333333,15347.9333333333,0.841167013774709,1,0,0,0,0
236,globalPerMotor,1,closing,224,5,2778.2,3,21,10436.8333333333,17213.8333333333,354540.833333333,14435.6333333333,0.791167013774709,1,0,0,0,0
237,globalPerMotor,1,closing,224,6,3690.5,3,21,11335,17213.8333333333,355567.666666667,13523.3333333333,0.741167013774709,1,0,0,0,0
238,globalPerMotor,1,closing,224,7,4602.8,3,21,12180,17213.8333333333,356456.666666667,12611.0333333333,0.691167013774709,1,0,0,0,0
239,globalPerMotor,1,closing,224,8,5515.1,3,21,13068.3333333333,17213.8333333333,357345,11698.7333333333,0.641167013774709,1,0,0,0,0
240,globalPerMotor,1,closing,224,9,6427.4,3,21,13951.6666666667,17213.8333333333,358228.333333333,10786.4333333333,0.591167013774709,1,0,0,0,0
241,globalPerMotor,1,closing,224,10,7339.7,3,21,14862.3333333333,17213.8333333333,359139,9874.13333333333,0.541167013774709,1,0,0,0,0
242,globalPerMotor,1,closing,224,11,8252,3,21,15703.1666666667,17213.8333333333,359979.833333333,8961.83333333333,0.491167013774709,1,0,0,0,0
243,globalPerMotor,1,closing,224,12,9164.3,3,21,16533,17213.8333333333,360809.666666667,8049.53333333333,0.441167013774709,1,0,0,0,0
244,globalPerMotor,1,closing,224,13,10076.6,3,21,16994.8333333333,17213.8333333333,361271.5,7137.23333333333,0.391167013774709,1,0,0,0,0
245,globalPerMotor,1,closing,224,14,10988.9,3,21,17125.1666666667,17213.8333333333,361401.833333333,6224.93333333333,0.341167013774709,1,0,0,0,0
246,globalPerMotor,1,closing,224,15,11901.2,3,21,17213.8333333333,17213.8333333333,361490.5,5312.63333333333,0.291167013774708,1,0,0,0,0
247,globalPerMotor,1,closing,224,16,12813.5,3,21,17213.8333333333,17213.8333333333,361490.5,4400.33333333333,0.241167013774709,1,0,0,0,0
248,globalPerMotor,1,closing,224,17,13725.8,3,21,17213.8333333333,17213.8333333333,361490.5,3488.03333333333,0.191167013774709,1,0,0,0,0
249,globalPerMotor,1,closing,224,18,14638.1,3,21,17213.8333333333,17213.8333333333,361490.5,2575.73333333333,0.141167013774709,1,0,0,0,0
250,globalPerMotor,1,closing,224,19,15550.4,3,21,17213.8333333333,17213.8333333333,361490.5,1663.43333333333,0.0911670137747085,1,0,0,0,0
251,globalPerMotor,1,closing,224,20,16462.7,3,21,17213.8333333333,17213.8333333333,361490.5,751.133333333331,0.0411670137747085,1,0,0,0,0
252,globalPerMotor,1,closing,224,21,17375,3,21,17375,17375,364875,0,0,1,0,0,1,1
274,globalPerMotor,1,closing,255,1,-871,3,21,7924.66666666667,17246.5,351502,18117.5,0.992957360517374,1,0,0,0,0
275,globalPerMotor,1,closing,255,2,41.3,3,21,8152.16666666667,17246.5,351939.5,17205.2,0.942957360517374,1,0,0,0,0
276,globalPerMotor,1,closing,255,3,953.6,3,21,9175.83333333333,17246.5,353730.666666667,16292.9,0.892957360517374,1,0,0,0,0
277,globalPerMotor,1,closing,255,4,1865.9,3,21,10094.1666666667,17246.5,354918.666666667,15380.6,0.842957360517374,1,0,0,0,0
278,globalPerMotor,1,closing,255,5,2778.2,3,21,11006.3333333333,17246.5,355935.666666667,14468.3,0.792957360517374,1,0,0,0,0
279,globalPerMotor,1,closing,255,6,3690.5,3,21,11852.8333333333,17246.5,356782.833333333,13556,0.742957360517374,1,0,0,0,0
280,globalPerMotor,1,closing,255,7,4602.8,3,21,12741.1666666667,17246.5,357671.166666667,12643.7,0.692957360517374,1,0,0,0,0
281,globalPerMotor,1,closing,255,8,5515.1,3,21,13625.5,17246.5,358555.5,11731.4,0.642957360517374,1,0,0,0,0
282,globalPerMotor,1,closing,255,9,6427.4,3,21,14498.8333333333,17246.5,359428.833333333,10819.1,0.592957360517374,1,0,0,0,0
283,globalPerMotor,1,closing,255,10,7339.7,3,21,15362.3333333333,17246.5,360292.333333333,9906.8,0.542957360517374,1,0,0,0,0
284,globalPerMotor,1,closing,255,11,8252,3,21,16206,17246.5,361136,8994.5,0.492957360517374,1,0,0,0,0
285,globalPerMotor,1,closing,255,12,9164.3,3,21,16871.3333333333,17246.5,361801.333333333,8082.2,0.442957360517374,1,0,0,0,0
286,globalPerMotor,1,closing,255,13,10076.6,3,21,17141,17246.5,362071,7169.9,0.392957360517374,1,0,0,0,0
287,globalPerMotor,1,closing,255,14,10988.9,3,21,17245.8333333333,17246.5,362175.833333333,6257.6,0.342957360517374,1,0,0,0,0
288,globalPerMotor,1,closing,255,15,11901.2,3,21,17246.5,17246.5,362176.5,5345.3,0.292957360517374,1,0,0,0,0
289,globalPerMotor,1,closing,255,16,12813.5,3,21,17246.5,17246.5,362176.5,4433,0.242957360517374,1,0,0,0,0
290,globalPerMotor,1,closing,255,17,13725.8,3,21,17246.5,17246.5,362176.5,3520.7,0.192957360517374,1,0,0,0,0
291,globalPerMotor,1,closing,255,18,14638.1,3,21,17246.5,17246.5,362176.5,2608.4,0.142957360517374,1,0,0,0,0
292,globalPerMotor,1,closing,255,19,15550.4,3,21,17246.5,17246.5,362176.5,1696.1,0.0929573605173736,1,0,0,0,0
293,globalPerMotor,1,closing,255,20,16462.7,3,21,17246.5,17246.5,362176.5,783.799999999999,0.0429573605173736,1,0,0,0,0
294,globalPerMotor,1,closing,255,21,17375,3,21,17375,17375,364875,0,0,1,0,0,1,1
316,globalPerMotor,1,opening,-64,1,-871,3,21,-871,-871,-18291,0,0,1,0,-0,1,1
317,globalPerMotor,1,opening,-64,2,41.3,3,21,-145.333333333333,-145.333333333333,-3052,-186.633333333333,0.0102287259307976,1,0,-0,0,0
318,globalPerMotor,1,opening,-64,3,953.6,3,21,-145.333333333333,-145.333333333333,-3052,-1098.93333333333,0.0602287259307976,1,0,-0,0,0
319,globalPerMotor,1,opening,-64,4,1865.9,3,21,321.333333333333,-145.333333333333,-2585.33333333333,-2011.23333333333,0.110228725930798,1,0,-0,0,0
320,globalPerMotor,1,opening,-64,5,2778.2,3,21,710.333333333333,-145.333333333333,-2196.33333333333,-2923.53333333333,0.160228725930798,1,0,-0,0,0
321,globalPerMotor,1,opening,-64,6,3690.5,3,21,1014.66666666667,-145.333333333333,-1875.33333333333,-3835.83333333333,0.210228725930798,1,0,-0,0,0
322,globalPerMotor,1,opening,-64,7,4602.8,3,21,1534.33333333333,-145.333333333333,-1060,-4748.13333333333,0.260228725930798,1,0,-0,0,0
323,globalPerMotor,1,opening,-64,8,5515.1,3,21,2183.66666666667,-145.333333333333,-101.333333333334,-5660.43333333333,0.310228725930798,1,0,-0,0,0
324,globalPerMotor,1,opening,-64,9,6427.4,3,21,2981.33333333333,-145.333333333333,1002.33333333333,-6572.73333333333,0.360228725930798,1,0,-0,0,0
325,globalPerMotor,1,opening,-64,10,7339.7,3,21,3899.33333333333,-145.333333333333,2306.33333333333,-7485.03333333333,0.410228725930798,1,0,-0,0,0
326,globalPerMotor,1,opening,-64,11,8252,3,21,4837.66666666667,-145.333333333333,4175.33333333334,-8397.33333333333,0.460228725930798,1,0,-0,0,0
327,globalPerMotor,1,opening,-64,12,9164.3,3,21,5800,-145.333333333333,6145,-9309.63333333333,0.510228725930798,1,0,-0,0,0
328,globalPerMotor,1,opening,-64,13,10076.6,3,21,6735.33333333333,-145.333333333333,8302.33333333332,-10221.9333333333,0.560228725930798,1,0,-0,0,0
329,globalPerMotor,1,opening,-64,14,10988.9,3,21,7702.66666666667,-145.333333333333,10898.6666666667,-11134.2333333333,0.610228725930798,1,0,-0,0,0
330,globalPerMotor,1,opening,-64,15,11901.2,3,21,8628.66666666667,-145.333333333333,13795.3333333333,-12046.5333333333,0.660228725930798,1,0,-0,0,0
331,globalPerMotor,1,opening,-64,16,12813.5,3,21,9572.66666666667,-145.333333333333,16848,-12958.8333333333,0.710228725930798,1,0,-0,0,0
332,globalPerMotor,1,opening,-64,17,13725.8,3,21,10529,-145.333333333333,20214,-13871.1333333333,0.760228725930798,1,0,-0,0,0
333,globalPerMotor,1,opening,-64,18,14638.1,3,21,11635,-145.333333333333,24796,-14783.4333333333,0.810228725930798,1,0,-0,0,0
334,globalPerMotor,1,opening,-64,19,15550.4,3,21,11635,-145.333333333333,24796,-15695.7333333333,0.860228725930798,1,0,-0,0,0
335,globalPerMotor,1,opening,-64,20,16462.7,3,21,11635,-145.333333333333,24796,-16608.0333333333,0.910228725930798,1,0,-0,0,0
336,globalPerMotor,1,opening,-64,21,17375,3,21,11635,-145.333333333333,24796,-17520.3333333333,0.960228725930798,1,0,-0,0,0
358,globalPerMotor,1,opening,-96,1,-871,3,21,-871,-871,-18291,0,0,1,0,-0,1,1
359,globalPerMotor,1,opening,-96,2,41.3,3,21,-320,-320,-6720,-361.3,0.0198016003507618,1,0,-0,0,0
