case_id,grid,motor,pwm,q_initial,duration,sample_index,time_s,position
187,perCombination,1,192,15559.2,0.2,0,0,15559.2
187,perCombination,1,192,15559.2,0.2,1,0.2,17209
188,perCombination,1,192,16423.6,0.2,0,0,16423.6
188,perCombination,1,192,16423.6,0.2,1,0.2,17209
189,perCombination,1,192,17288,0.2,0,0,17288
189,perCombination,1,192,17288,0.2,1,0.2,17288
211,perCombination,1,224,0,0.2,0,0,0
211,perCombination,1,224,0,0.2,1,0.2,10436.8333333333
212,perCombination,1,224,864.1,0.2,0,0,864.1
212,perCombination,1,224,864.1,0.2,1,0.2,11599.6666666667
213,perCombination,1,224,1728.2,0.2,0,0,1728.2
213,perCombination,1,224,1728.2,0.2,1,0.2,12441.8333333333
214,perCombination,1,224,2592.3,0.2,0,0,2592.3
214,perCombination,1,224,2592.3,0.2,1,0.2,13277.6666666667
215,perCombination,1,224,3456.4,0.2,0,0,3456.4
215,perCombination,1,224,3456.4,0.2,1,0.2,14054.3333333333
216,perCombination,1,224,4320.5,0.2,0,0,4320.5
216,perCombination,1,224,4320.5,0.2,1,0.2,14862.3333333333
217,perCombination,1,224,5184.6,0.2,0,0,5184.6
217,perCombination,1,224,5184.6,0.2,1,0.2,15653.8333333333
218,perCombination,1,224,6048.7,0.2,0,0,6048.7
218,perCombination,1,224,6048.7,0.2,1,0.2,16436.6666666667
219,perCombination,1,224,6912.8,0.2,0,0,6912.8
219,perCombination,1,224,6912.8,0.2,1,0.2,16967
220,perCombination,1,224,7776.9,0.2,0,0,7776.9
220,perCombination,1,224,7776.9,0.2,1,0.2,17094.6666666667
221,perCombination,1,224,8641,0.2,0,0,8641
221,perCombination,1,224,8641,0.2,1,0.2,17210.5
222,perCombination,1,224,9505.1,0.2,0,0,9505.1
222,perCombination,1,224,9505.1,0.2,1,0.2,17213.8333333333
223,perCombination,1,224,10369.2,0.2,0,0,10369.2
223,perCombination,1,224,10369.2,0.2,1,0.2,17213.8333333333
224,perCombination,1,224,11233.3,0.2,0,0,11233.3
224,perCombination,1,224,11233.3,0.2,1,0.2,17213.8333333333
225,perCombination,1,224,12097.4,0.2,0,0,12097.4
225,perCombination,1,224,12097.4,0.2,1,0.2,17213.8333333333
226,perCombination,1,224,12961.5,0.2,0,0,12961.5
226,perCombination,1,224,12961.5,0.2,1,0.2,17213.8333333333
227,perCombination,1,224,13825.6,0.2,0,0,13825.6
227,perCombination,1,224,13825.6,0.2,1,0.2,17213.8333333333
228,perCombination,1,224,14689.7,0.2,0,0,14689.7
228,perCombination,1,224,14689.7,0.2,1,0.2,17213.8333333333
229,perCombination,1,224,15553.8,0.2,0,0,15553.8
229,perCombination,1,224,15553.8,0.2,1,0.2,17213.8333333333
230,perCombination,1,224,16417.9,0.2,0,0,16417.9
230,perCombination,1,224,16417.9,0.2,1,0.2,17213.8333333333
231,perCombination,1,224,17282,0.2,0,0,17282
231,perCombination,1,224,17282,0.2,1,0.2,17282
253,perCombination,1,255,0,0.2,0,0,0
253,perCombination,1,255,0,0.2,1,0.2,11176.6666666667
254,perCombination,1,255,868.75,0.2,0,0,868.75
254,perCombination,1,255,868.75,0.2,1,0.2,12353
255,perCombination,1,255,1737.5,0.2,0,0,1737.5
255,perCombination,1,255,1737.5,0.2,1,0.2,13184.5
256,perCombination,1,255,2606.25,0.2,0,0,2606.25
256,perCombination,1,255,2606.25,0.2,1,0.2,14008.5
257,perCombination,1,255,3475,0.2,0,0,3475
257,perCombination,1,255,3475,0.2,1,0.2,14824.6666666667
258,perCombination,1,255,4343.75,0.2,0,0,4343.75
258,perCombination,1,255,4343.75,0.2,1,0.2,15576
259,perCombination,1,255,5212.5,0.2,0,0,5212.5
259,perCombination,1,255,5212.5,0.2,1,0.2,16352.3333333333
260,perCombination,1,255,6081.25,0.2,0,0,6081.25
260,perCombination,1,255,6081.25,0.2,1,0.2,16948.6666666667
261,perCombination,1,255,6950,0.2,0,0,6950
261,perCombination,1,255,6950,0.2,1,0.2,17156.5
262,perCombination,1,255,7818.75,0.2,0,0,7818.75
262,perCombination,1,255,7818.75,0.2,1,0.2,17246.5
263,perCombination,1,255,8687.5,0.2,0,0,8687.5
263,perCombination,1,255,8687.5,0.2,1,0.2,17246.5
264,perCombination,1,255,9556.25,0.2,0,0,9556.25
264,perCombination,1,255,9556.25,0.2,1,0.2,17246.5
265,perCombination,1,255,10425,0.2,0,0,10425
265,perCombination,1,255,10425,0.2,1,0.2,17246.5
266,perCombination,1,255,11293.75,0.2,0,0,11293.75
266,perCombination,1,255,11293.75,0.2,1,0.2,17246.5
267,perCombination,1,255,12162.5,0.2,0,0,12162.5
267,perCombination,1,255,12162.5,0.2,1,0.2,17246.5
268,perCombination,1,255,13031.25,0.2,0,0,13031.25
268,perCombination,1,255,13031.25,0.2,1,0.2,17246.5
269,perCombination,1,255,13900,0.2,0,0,13900
269,perCombination,1,255,13900,0.2,1,0.2,17246.5
270,perCombination,1,255,14768.75,0.2,0,0,14768.75
270,perCombination,1,255,14768.75,0.2,1,0.2,17246.5
271,perCombination,1,255,15637.5,0.2,0,0,15637.5
271,perCombination,1,255,15637.5,0.2,1,0.2,17246.5
272,perCombination,1,255,16506.25,0.2,0,0,16506.25
272,perCombination,1,255,16506.25,0.2,1,0.2,17246.5
273,perCombination,1,255,17375,0.2,0,0,17375
273,perCombination,1,255,17375,0.2,1,0.2,17375
295,perCombination,1,-64,-194,0.2,0,0,-194
295,perCombination,1,-64,-194,0.2,1,0.2,-194
296,perCombination,1,-64,666.5,0.2,0,0,666.5
296,perCombination,1,-64,666.5,0.2,1,0.2,-145.333333333333
