case_id,grid,motor,direction,pwm,initial_index,q_initial,duration,n_points,first,q_final,trajectory_sum,displacement,abs_stroke_fraction,monotonic,n_reverse_steps,minimum_directed_step,out_of_curve_domain,held_initial
771,perCombination,2,closing,192,15,4567.5,0.2,1,6521,6521,6521,1953.5,0.267676075637161,1,0,1953.5,0,0
772,perCombination,2,closing,192,16,4893.75,0.2,1,6521,6521,6521,1627.25,0.222972047136202,1,0,1627.25,0,0
773,perCombination,2,closing,192,17,5220,0.2,1,6521,6521,6521,1301,0.178268018635243,1,0,1301,0,0
774,perCombination,2,closing,192,18,5546.25,0.2,1,6521,6521,6521,974.75,0.133563990134283,1,0,974.75,0,0
775,perCombination,2,closing,192,19,5872.5,0.2,1,6521,6521,6521,648.5,0.0888599616333242,1,0,648.5,0,0
776,perCombination,2,closing,192,20,6198.75,0.2,1,6521,6521,6521,322.25,0.044155933132365,1,0,322.25,0,0
777,perCombination,2,closing,192,21,6525,0.2,1,6525,6525,6525,0,0,1,0,0,1,1
799,perCombination,2,closing,224,1,0,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,6596.83333333333,0.903923449346853,1,0,6596.83333333333,0,0
800,perCombination,2,closing,224,2,337,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,6259.83333333333,0.857746414542797,1,0,6259.83333333333,0,0
801,perCombination,2,closing,224,3,674,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,5922.83333333333,0.811569379738741,1,0,5922.83333333333,0,0
802,perCombination,2,closing,224,4,1011,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,5585.83333333333,0.765392344934685,1,0,5585.83333333333,0,0
803,perCombination,2,closing,224,5,1348,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,5248.83333333333,0.719215310130629,1,0,5248.83333333333,0,0
804,perCombination,2,closing,224,6,1685,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,4911.83333333333,0.673038275326573,1,0,4911.83333333333,0,0
805,perCombination,2,closing,224,7,2022,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,4574.83333333333,0.626861240522518,1,0,4574.83333333333,0,0
806,perCombination,2,closing,224,8,2359,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,4237.83333333333,0.580684205718462,1,0,4237.83333333333,0,0
807,perCombination,2,closing,224,9,2696,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,3900.83333333333,0.534507170914406,1,0,3900.83333333333,0,0
808,perCombination,2,closing,224,10,3033,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,3563.83333333333,0.48833013611035,1,0,3563.83333333333,0,0
809,perCombination,2,closing,224,11,3370,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,3226.83333333333,0.442153101306294,1,0,3226.83333333333,0,0
810,perCombination,2,closing,224,12,3707,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,2889.83333333333,0.395976066502238,1,0,2889.83333333333,0,0
811,perCombination,2,closing,224,13,4044,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,2552.83333333333,0.349799031698182,1,0,2552.83333333333,0,0
812,perCombination,2,closing,224,14,4381,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,2215.83333333333,0.303621996894126,1,0,2215.83333333333,0,0
813,perCombination,2,closing,224,15,4718,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,1878.83333333333,0.25744496209007,1,0,1878.83333333333,0,0
814,perCombination,2,closing,224,16,5055,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,1541.83333333333,0.211267927286014,1,0,1541.83333333333,0,0
815,perCombination,2,closing,224,17,5392,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,1204.83333333333,0.165090892481958,1,0,1204.83333333333,0,0
816,perCombination,2,closing,224,18,5729,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,867.833333333333,0.118913857677903,1,0,867.833333333333,0,0
817,perCombination,2,closing,224,19,6066,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,530.833333333333,0.0727368228738467,1,0,530.833333333333,0,0
818,perCombination,2,closing,224,20,6403,0.2,1,6596.83333333333,6596.83333333333,6596.83333333333,193.833333333333,0.0265597880697908,1,0,193.833333333333,0,0
819,perCombination,2,closing,224,21,6740,0.2,1,6740,6740,6740,0,0,1,0,0,1,1
841,perCombination,2,closing,255,1,0,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,6665.16666666667,0.913286745227003,1,0,6665.16666666667,0,0
842,perCombination,2,closing,255,2,341.05,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,6324.11666666667,0.866554763862245,1,0,6324.11666666667,0,0
843,perCombination,2,closing,255,3,682.1,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,5983.06666666667,0.819822782497488,1,0,5983.06666666667,0,0
844,perCombination,2,closing,255,4,1023.15,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,5642.01666666667,0.773090801132731,1,0,5642.01666666667,0,0
845,perCombination,2,closing,255,5,1364.2,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,5300.96666666667,0.726358819767973,1,0,5300.96666666667,0,0
846,perCombination,2,closing,255,6,1705.25,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,4959.91666666667,0.679626838403216,1,0,4959.91666666667,0,0
847,perCombination,2,closing,255,7,2046.3,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,4618.86666666667,0.632894857038458,1,0,4618.86666666667,0,0
848,perCombination,2,closing,255,8,2387.35,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,4277.81666666667,0.586162875673701,1,0,4277.81666666667,0,0
849,perCombination,2,closing,255,9,2728.4,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,3936.76666666667,0.539430894308943,1,0,3936.76666666667,0,0
850,perCombination,2,closing,255,10,3069.45,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,3595.71666666667,0.492698912944186,1,0,3595.71666666667,0,0
851,perCombination,2,closing,255,11,3410.5,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,3254.66666666667,0.445966931579428,1,0,3254.66666666667,0,0
852,perCombination,2,closing,255,12,3751.55,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,2913.61666666667,0.399234950214671,1,0,2913.61666666667,0,0
853,perCombination,2,closing,255,13,4092.6,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,2572.56666666667,0.352502968849913,1,0,2572.56666666667,0,0
854,perCombination,2,closing,255,14,4433.65,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,2231.51666666667,0.305770987485156,1,0,2231.51666666667,0,0
855,perCombination,2,closing,255,15,4774.7,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,1890.46666666667,0.259039006120398,1,0,1890.46666666667,0,0
856,perCombination,2,closing,255,16,5115.75,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,1549.41666666667,0.212307024755641,1,0,1549.41666666667,0,0
857,perCombination,2,closing,255,17,5456.8,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,1208.36666666667,0.165575043390883,1,0,1208.36666666667,0,0
858,perCombination,2,closing,255,18,5797.85,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,867.316666666667,0.118843062026126,1,0,867.316666666667,0,0
859,perCombination,2,closing,255,19,6138.9,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,526.266666666667,0.0721110806613685,1,0,526.266666666667,0,0
860,perCombination,2,closing,255,20,6479.95,0.2,1,6665.16666666667,6665.16666666667,6665.16666666667,185.216666666667,0.025379099296611,1,0,185.216666666667,0,0
861,perCombination,2,closing,255,21,6821,0.2,1,6821,6821,6821,0,0,1,0,0,1,1
883,perCombination,2,opening,-64,1,-24,0.2,1,-24,-24,-24,0,0,1,0,-0,1,1
884,perCombination,2,opening,-64,2,254.7,0.2,1,-15,-15,-15,-269.7,0.0369553302274596,1,0,269.7,0,0
885,perCombination,2,opening,-64,3,533.4,0.2,1,-14,-14,-14,-547.4,0.0750068511921074,1,0,547.4,0,0
886,perCombination,2,opening,-64,4,812.1,0.2,1,72,72,72,-740.1,0.10141134557413,1,0,740.1,0,0
887,perCombination,2,opening,-64,5,1090.8,0.2,1,166.666666666667,166.666666666667,166.666666666667,-924.133333333333,0.126628299990865,1,0,924.133333333333,0,0
888,perCombination,2,opening,-64,6,1369.5,0.2,1,274.333333333333,274.333333333333,274.333333333333,-1095.16666666667,0.150063944459669,1,0,1095.16666666667,0,0
889,perCombination,2,opening,-64,7,1648.2,0.2,1,389.666666666667,389.666666666667,389.666666666667,-1258.53333333333,0.172449072805335,1,0,1258.53333333333,0,0
890,perCombination,2,opening,-64,8,1926.9,0.2,1,676.666666666667,676.666666666667,676.666666666667,-1250.23333333333,0.171311774915502,1,0,1250.23333333333,0,0
891,perCombination,2,opening,-64,9,2205.6,0.2,1,948.333333333333,948.333333333333,948.333333333333,-1257.26666666667,0.172275509271947,1,0,1257.26666666667,0,0
892,perCombination,2,opening,-64,10,2484.3,0.2,1,1135.33333333333,1135.33333333333,1135.33333333333,-1348.96666666667,0.184840595596967,1,0,1348.96666666667,0,0
893,perCombination,2,opening,-64,11,2763,0.2,1,1329,1329,1329,-1434,0.196492189640998,1,0,1434,0,0
894,perCombination,2,opening,-64,12,3041.7,0.2,1,1511,1511,1511,-1530.7,0.209742395176761,1,0,1530.7,0,0
895,perCombination,2,opening,-64,13,3320.4,0.2,1,1703,1703,1703,-1617.4,0.221622362291039,1,0,1617.4,0,0
896,perCombination,2,opening,-64,14,3599.1,0.2,1,1901.33333333333,1901.33333333333,1901.33333333333,-1697.76666666667,0.232634511738376,1,0,1697.76666666667,0,0
897,perCombination,2,opening,-64,15,3877.8,0.2,1,2099,2099,2099,-1778.8,0.243738010413812,1,0,1778.8,0,0
898,perCombination,2,opening,-64,16,4156.5,0.2,1,2410,2410,2410,-1746.5,0.239312140312414,1,0,1746.5,0,0
899,perCombination,2,opening,-64,17,4435.2,0.2,1,2410,2410,2410,-2025.2,0.277500685119211,1,0,2025.2,0,0
900,perCombination,2,opening,-64,18,4713.9,0.2,1,2410,2410,2410,-2303.9,0.315689229926007,1,0,2303.9,0,0
901,perCombination,2,opening,-64,19,4992.6,0.2,1,2410,2410,2410,-2582.6,0.353877774732804,1,0,2582.6,0,0
902,perCombination,2,opening,-64,20,5271.3,0.2,1,2410,2410,2410,-2861.3,0.3920663195396,1,0,2861.3,0,0
903,perCombination,2,opening,-64,21,5550,0.2,1,2410,2410,2410,-3140,0.430254864346396,1,0,3140,0,0
925,perCombination,2,opening,-96,1,-178,0.2,1,-178,-178,-178,0,0,1,0,-0,1,1
926,perCombination,2,opening,-96,2,156.15,0.2,1,-123.5,-123.5,-123.5,-279.65,0.0383187174568375,1,0,279.65,0,0
927,perCombination,2,opening,-96,3,490.3,0.2,1,-123.5,-123.5,-123.5,-613.8,0.0841052343107701,1,0,613.8,0,0
928,perCombination,2,opening,-96,4,824.45,0.2,1,-123.5,-123.5,-123.5,-947.95,0.129891751164703,1,0,947.95,0,0
929,perCombination,2,opening,-96,5,1158.6,0.2,1,-123.5,-123.5,-123.5,-1282.1,0.175678268018635,1,0,1282.1,0,0
930,perCombination,2,opening,-96,6,1492.75,0.2,1,-123.5,-123.5,-123.5,-1616.25,0.221464784872568,1,0,1616.25,0,0
931,perCombination,2,opening,-96,7,1826.9,0.2,1,-123.5,-123.5,-123.5,-1950.4,0.2672513017265,1,0,1950.4,0,0
932,perCombination,2,opening,-96,8,2161.05,0.2,1,-123.5,-123.5,-123.5,-2284.55,0.313037818580433,1,0,2284.55,0,0
933,perCombination,2,opening,-96,9,2495.2,0.2,1,-123.5,-123.5,-123.5,-2618.7,0.358824335434366,1,0,2618.7,0,0
934,perCombination,2,opening,-96,10,2829.35,0.2,1,-123.5,-123.5,-123.5,-2952.85,0.404610852288298,1,0,2952.85,0,0
935,perCombination,2,opening,-96,11,3163.5,0.2,1,-123.5,-123.5,-123.5,-3287,0.450397369142231,1,0,3287,0,0
936,perCombination,2,opening,-96,12,3497.65,0.2,1,-123.5,-123.5,-123.5,-3621.15,0.496183885996163,1,0,3621.15,0,0
937,perCombination,2,opening,-96,13,3831.8,0.2,1,-123.5,-123.5,-123.5,-3955.3,0.541970402850096,1,0,3955.3,0,0
938,perCombination,2,opening,-96,14,4165.95,0.2,1,-123.5,-123.5,-123.5,-4289.45,0.587756919704028,1,0,4289.45,0,0
939,perCombination,2,opening,-96,15,4500.1,0.2,1,-122,-122,-122,-4622.1,0.633337900794738,1,0,4622.1,0,0
940,perCombination,2,opening,-96,16,4834.25,0.2,1,-45.25,-45.25,-45.25,-4879.5,0.668607837763771,1,0,4879.5,0,0
941,perCombination,2,opening,-96,17,5168.4,0.2,1,175.25,175.25,175.25,-4993.15,0.684180597423952,1,0,4993.15,0,0
942,perCombination,2,opening,-96,18,5502.55,0.2,1,459.5,459.5,459.5,-5043.05,0.691018087147164,1,0,5043.05,0,0
943,perCombination,2,opening,-96,19,5836.7,0.2,1,459.5,459.5,459.5,-5377.2,0.736804604001096,1,0,5377.2,0,0
944,perCombination,2,opening,-96,20,6170.85,0.2,1,459.5,459.5,459.5,-5711.35,0.782591120855029,1,0,5711.35,0,0
945,perCombination,2,opening,-96,21,6505,0.2,1,459.5,459.5,459.5,-6045.5,0.828377637708961,1,0,6045.5,0,0
967,perCombination,2,opening,-128,1,-278,0.2,1,-278,-278,-278,0,0,1,0,-0,1,1
968,perCombination,2,opening,-128,2,67.8,0.2,1,-223.5,-223.5,-223.5,-291.3,0.0399150452178679,1,0,291.3,0,0
969,perCombination,2,opening,-128,3,413.6,0.2,1,-223.5,-223.5,-223.5,-637.1,0.0872978898328309,1,0,637.1,0,0
970,perCombination,2,opening,-128,4,759.4,0.2,1,-223.5,-223.5,-223.5,-982.9,0.134680734447794,1,0,982.9,0,0
971,perCombination,2,opening,-128,5,1105.2,0.2,1,-223.5,-223.5,-223.5,-1328.7,0.182063579062757,1,0,1328.7,0,0
972,perCombination,2,opening,-128,6,1451,0.2,1,-223.5,-223.5,-223.5,-1674.5,0.22944642367772,1,0,1674.5,0,0
973,perCombination,2,opening,-128,7,1796.8,0.2,1,-223.5,-223.5,-223.5,-2020.3,0.276829268292683,1,0,2020.3,0,0
974,perCombination,2,opening,-128,8,2142.6,0.2,1,-223.5,-223.5,-223.5,-2366.1,0.324212112907646,1,0,2366.1,0,0
975,perCombination,2,opening,-128,9,2488.4,0.2,1,-223.5,-223.5,-223.5,-2711.9,0.371594957522609,1,0,2711.9,0,0
976,perCombination,2,opening,-128,10,2834.2,0.2,1,-223.5,-223.5,-223.5,-3057.7,0.418977802137572,1,0,3057.7,0,0
977,perCombination,2,opening,-128,11,3180,0.2,1,-223.5,-223.5,-223.5,-3403.5,0.466360646752535,1,0,3403.5,0,0
978,perCombination,2,opening,-128,12,3525.8,0.2,1,-223.5,-223.5,-223.5,-3749.3,0.513743491367498,1,0,3749.3,0,0
979,perCombination,2,opening,-128,13,3871.6,0.2,1,-223.5,-223.5,-223.5,-4095.1,0.561126335982461,1,0,4095.1,0,0
980,perCombination,2,opening,-128,14,4217.4,0.2,1,-223.5,-223.5,-223.5,-4440.9,0.608509180597424,1,0,4440.9,0,0
981,perCombination,2,opening,-128,15,4563.2,0.2,1,-223.5,-223.5,-223.5,-4786.7,0.655892025212387,1,0,4786.7,0,0
982,perCombination,2,opening,-128,16,4909,0.2,1,-223.5,-223.5,-223.5,-5132.5,0.70327486982735,1,0,5132.5,0,0
983,perCombination,2,opening,-128,17,5254.8,0.2,1,-223.5,-223.5,-223.5,-5478.3,0.750657714442313,1,0,5478.3,0,0
984,perCombination,2,opening,-128,18,5600.6,0.2,1,-223.5,-223.5,-223.5,-5824.1,0.798040559057276,1,0,5824.1,0,0
985,perCombination,2,opening,-128,19,5946.4,0.2,1,-196.666666666667,-196.666666666667,-196.666666666667,-6143.06666666667,0.841746597241253,1,0,6143.06666666667,0,0
986,perCombination,2,opening,-128,20,6292.2,0.2,1,-104,-104,-104,-6396.2,0.876431899150452,1,0,6396.2,0,0
987,perCombination,2,opening,-128,21,6638,0.2,1,-104,-104,-104,-6742,0.923814743765415,1,0,6742,0,0
1009,perCombination,2,opening,-160,1,-420,0.2,1,-420,-420,-420,0,0,1,0,-0,1,1
1010,perCombination,2,opening,-160,2,-66.1,0.2,1,-300.4,-300.4,-300.4,-234.3,0.0321046862154015,1,0,234.3,0,0
1011,perCombination,2,opening,-160,3,287.8,0.2,1,-300.4,-300.4,-300.4,-588.2,0.0805974239517676,1,0,588.2,0,0
1012,perCombination,2,opening,-160,4,641.7,0.2,1,-300.4,-300.4,-300.4,-942.1,0.129090161688134,1,0,942.1,0,0
1013,perCombination,2,opening,-160,5,995.6,0.2,1,-300.4,-300.4,-300.4,-1296,0.1775828994245,1,0,1296,0,0
1014,perCombination,2,opening,-160,6,1349.5,0.2,1,-300.4,-300.4,-300.4,-1649.9,0.226075637160866,1,0,1649.9,0,0
1015,perCombination,2,opening,-160,7,1703.4,0.2,1,-300.4,-300.4,-300.4,-2003.8,0.274568374897232,1,0,2003.8,0,0
1016,perCombination,2,opening,-160,8,2057.3,0.2,1,-300.4,-300.4,-300.4,-2357.7,0.323061112633598,1,0,2357.7,0,0
1017,perCombination,2,opening,-160,9,2411.2,0.2,1,-300.4,-300.4,-300.4,-2711.6,0.371553850369964,1,0,2711.6,0,0
1018,perCombination,2,opening,-160,10,2765.1,0.2,1,-300.4,-300.4,-300.4,-3065.5,0.42004658810633,1,0,3065.5,0,0
1019,perCombination,2,opening,-160,11,3119,0.2,1,-300.4,-300.4,-300.4,-3419.4,0.468539325842697,1,0,3419.4,0,0
1020,perCombination,2,opening,-160,12,3472.9,0.2,1,-300.4,-300.4,-300.4,-3773.3,0.517032063579063,1,0,3773.3,0,0
1021,perCombination,2,opening,-160,13,3826.8,0.2,1,-300.4,-300.4,-300.4,-4127.2,0.565524801315429,1,0,4127.2,0,0
1022,perCombination,2,opening,-160,14,4180.7,0.2,1,-300.4,-300.4,-300.4,-4481.1,0.614017539051795,1,0,4481.1,0,0
1023,perCombination,2,opening,-160,15,4534.6,0.2,1,-300.4,-300.4,-300.4,-4835,0.662510276788161,1,0,4835,0,0
1024,perCombination,2,opening,-160,16,4888.5,0.2,1,-300.4,-300.4,-300.4,-5188.9,0.711003014524527,1,0,5188.9,0,0
1025,perCombination,2,opening,-160,17,5242.4,0.2,1,-300.4,-300.4,-300.4,-5542.8,0.759495752260893,1,0,5542.8,0,0
1026,perCombination,2,opening,-160,18,5596.3,0.2,1,-300.4,-300.4,-300.4,-5896.7,0.807988489997259,1,0,5896.7,0,0
1027,perCombination,2,opening,-160,19,5950.2,0.2,1,-300.4,-300.4,-300.4,-6250.6,0.856481227733626,1,0,6250.6,0,0
1028,perCombination,2,opening,-160,20,6304.1,0.2,1,-300.4,-300.4,-300.4,-6604.5,0.904973965469992,1,0,6604.5,0,0
1029,perCombination,2,opening,-160,21,6658,0.2,1,-300.4,-300.4,-300.4,-6958.4,0.953466703206358,1,0,6958.4,0,0
1051,perCombination,2,opening,-192,1,-427,0.2,1,-427,-427,-427,0,0,1,0,-0,1,1
1052,perCombination,2,opening,-192,2,-79.45,0.2,1,-363.75,-363.75,-363.75,-284.3,0.0389558783228282,1,0,284.3,0,0
1053,perCombination,2,opening,-192,3,268.1,0.2,1,-363.75,-363.75,-363.75,-631.85,0.0865785146615511,1,0,631.85,0,0
1054,perCombination,2,opening,-192,4,615.65,0.2,1,-363.75,-363.75,-363.75,-979.4,0.134201151000274,1,0,979.4,0,0
1055,perCombination,2,opening,-192,5,963.2,0.2,1,-363.75,-363.75,-363.75,-1326.95,0.181823787338997,1,0,1326.95,0,0
1056,perCombination,2,opening,-192,6,1310.75,0.2,1,-363.75,-363.75,-363.75,-1674.5,0.22944642367772,1,0,1674.5,0,0
1057,perCombination,2,opening,-192,7,1658.3,0.2,1,-363.75,-363.75,-363.75,-2022.05,0.277069060016443,1,0,2022.05,0,0
1058,perCombination,2,opening,-192,8,2005.85,0.2,1,-363.75,-363.75,-363.75,-2369.6,0.324691696355166,1,0,2369.6,0,0
1059,perCombination,2,opening,-192,9,2353.4,0.2,1,-363.75,-363.75,-363.75,-2717.15,0.372314332693889,1,0,2717.15,0,0
1060,perCombination,2,opening,-192,10,2700.95,0.2,1,-363.75,-363.75,-363.75,-3064.7,0.419936969032612,1,0,3064.7,0,0
1061,perCombination,2,opening,-192,11,3048.5,0.2,1,-363.75,-363.75,-363.75,-3412.25,0.467559605371335,1,0,3412.25,0,0
1062,perCombination,2,opening,-192,12,3396.05,0.2,1,-363.75,-363.75,-363.75,-3759.8,0.515182241710058,1,0,3759.8,0,0
1063,perCombination,2,opening,-192,13,3743.6,0.2,1,-363.75,-363.75,-363.75,-4107.35,0.562804878048781,1,0,4107.35,0,0
1064,perCombination,2,opening,-192,14,4091.15,0.2,1,-363.75,-363.75,-363.75,-4454.9,0.610427514387503,1,0,4454.9,0,0
1065,perCombination,2,opening,-192,15,4438.7,0.2,1,-363.75,-363.75,-363.75,-4802.45,0.658050150726226,1,0,4802.45,0,0
1066,perCombination,2,opening,-192,16,4786.25,0.2,1,-363.75,-363.75,-363.75,-5150,0.705672787064949,1,0,5150,0,0
1067,perCombination,2,opening,-192,17,5133.8,0.2,1,-363.75,-363.75,-363.75,-5497.55,0.753295423403672,1,0,5497.55,0,0
1068,perCombination,2,opening,-192,18,5481.35,0.2,1,-363.75,-363.75,-363.75,-5845.1,0.800918059742395,1,0,5845.1,0,0
1069,perCombination,2,opening,-192,19,5828.9,0.2,1,-363.75,-363.75,-363.75,-6192.65,0.848540696081118,1,0,6192.65,0,0
1070,perCombination,2,opening,-192,20,6176.45,0.2,1,-363.75,-363.75,-363.75,-6540.2,0.896163332419841,1,0,6540.2,0,0
1071,perCombination,2,opening,-192,21,6524,0.2,1,-363.75,-363.75,-363.75,-6887.75,0.943785968758564,1,0,6887.75,0,0
1093,perCombination,2,opening,-224,1,-438,0.2,1,-438,-438,-438,0,0,1,0,-0,1,1
1094,perCombination,2,opening,-224,2,-79.1,0.2,1,-394,-394,-394,-314.9,0.0431488078925733,1,0,314.9,0,0
1095,perCombination,2,opening,-224,3,279.8,0.2,1,-394,-394,-394,-673.8,0.0923266648396821,1,0,673.8,0,0
1096,perCombination,2,opening,-224,4,638.7,0.2,1,-394,-394,-394,-1032.7,0.141504521786791,1,0,1032.7,0,0
1097,perCombination,2,opening,-224,5,997.6,0.2,1,-394,-394,-394,-1391.6,0.1906823787339,1,0,1391.6,0,0
1098,perCombination,2,opening,-224,6,1356.5,0.2,1,-394,-394,-394,-1750.5,0.239860235681009,1,0,1750.5,0,0
1099,perCombination,2,opening,-224,7,1715.4,0.2,1,-394,-394,-394,-2109.4,0.289038092628117,1,0,2109.4,0,0
1100,perCombination,2,opening,-224,8,2074.3,0.2,1,-394,-394,-394,-2468.3,0.338215949575226,1,0,2468.3,0,0
1101,perCombination,2,opening,-224,9,2433.2,0.2,1,-394,-394,-394,-2827.2,0.387393806522335,1,0,2827.2,0,0
1102,perCombination,2,opening,-224,10,2792.1,0.2,1,-394,-394,-394,-3186.1,0.436571663469444,1,0,3186.1,0,0
1103,perCombination,2,opening,-224,11,3151,0.2,1,-394,-394,-394,-3545,0.485749520416553,1,0,3545,0,0
1104,perCombination,2,opening,-224,12,3509.9,0.2,1,-394,-394,-394,-3903.9,0.534927377363661,1,0,3903.9,0,0
1105,perCombination,2,opening,-224,13,3868.8,0.2,1,-394,-394,-394,-4262.8,0.58410523431077,1,0,4262.8,0,0
1106,perCombination,2,opening,-224,14,4227.7,0.2,1,-394,-394,-394,-4621.7,0.633283091257879,1,0,4621.7,0,0
1107,perCombination,2,opening,-224,15,4586.6,0.2,1,-394,-394,-394,-4980.6,0.682460948204988,1,0,4980.6,0,0
1108,perCombination,2,opening,-224,16,4945.5,0.2,1,-394,-394,-394,-5339.5,0.731638805152096,1,0,5339.5,0,0
1109,perCombination,2,opening,-224,17,5304.4,0.2,1,-394,-394,-394,-5698.4,0.780816662099205,1,0,5698.4,0,0
1110,perCombination,2,opening,-224,18,5663.3,0.2,1,-394,-394,-394,-6057.3,0.829994519046314,1,0,6057.3,0,0
1111,perCombination,2,opening,-224,19,6022.2,0.2,1,-394,-394,-394,-6416.2,0.879172375993423,1,0,6416.2,0,0
1112,perCombination,2,opening,-224,20,6381.1,0.2,1,-394,-394,-394,-6775.1,0.928350232940532,1,0,6775.1,0,0
1113,perCombination,2,opening,-224,21,6740,0.2,1,-394,-394,-394,-7134,0.97752808988764,1,0,7134,0,0
1135,perCombination,2,opening,-255,1,-477,0.2,1,-477,-477,-477,0,0,1,0,-0,1,1
1136,perCombination,2,opening,-255,2,-112.1,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-325.233333333333,0.0445647209281082,1,0,325.233333333333,0,0
1137,perCombination,2,opening,-255,3,252.8,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-690.133333333333,0.0945647209281081,1,0,690.133333333333,0,0
1138,perCombination,2,opening,-255,4,617.7,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-1055.03333333333,0.144564720928108,1,0,1055.03333333333,0,0
1139,perCombination,2,opening,-255,5,982.6,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-1419.93333333333,0.194564720928108,1,0,1419.93333333333,0,0
1140,perCombination,2,opening,-255,6,1347.5,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-1784.83333333333,0.244564720928108,1,0,1784.83333333333,0,0
1141,perCombination,2,opening,-255,7,1712.4,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-2149.73333333333,0.294564720928108,1,0,2149.73333333333,0,0
1142,perCombination,2,opening,-255,8,2077.3,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-2514.63333333333,0.344564720928108,1,0,2514.63333333333,0,0
1143,perCombination,2,opening,-255,9,2442.2,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-2879.53333333333,0.394564720928108,1,0,2879.53333333333,0,0
1144,perCombination,2,opening,-255,10,2807.1,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-3244.43333333333,0.444564720928108,1,0,3244.43333333333,0,0
1145,perCombination,2,opening,-255,11,3172,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-3609.33333333333,0.494564720928108,1,0,3609.33333333333,0,0
1146,perCombination,2,opening,-255,12,3536.9,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-3974.23333333333,0.544564720928108,1,0,3974.23333333333,0,0
1147,perCombination,2,opening,-255,13,3901.8,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-4339.13333333333,0.594564720928108,1,0,4339.13333333333,0,0
1148,perCombination,2,opening,-255,14,4266.7,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-4704.03333333333,0.644564720928108,1,0,4704.03333333333,0,0
1149,perCombination,2,opening,-255,15,4631.6,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-5068.93333333333,0.694564720928108,1,0,5068.93333333333,0,0
1150,perCombination,2,opening,-255,16,4996.5,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-5433.83333333333,0.744564720928108,1,0,5433.83333333333,0,0
1151,perCombination,2,opening,-255,17,5361.4,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-5798.73333333333,0.794564720928108,1,0,5798.73333333333,0,0
1152,perCombination,2,opening,-255,18,5726.3,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-6163.63333333333,0.844564720928108,1,0,6163.63333333333,0,0
1153,perCombination,2,opening,-255,19,6091.2,0.2,1,-437.333333333333,-437.333333333333,-437.333333333333,-6528.53333333333,0.894564720928108,1,0,6528.53333333333,0,0
